athlete_id,medal_date,medal_code,event_id,country_id,name,birth_date,gender,height,weight,education,country,disciplines,Gold Medal,Silver Medal,Bronze Medal,Total
1962589,2024-07-29,1.0,Women's 100m Breaststroke,RSA,Tatjana SMITH,1997-07-09,Female,0.0,0.0,Studied BCom Financial Sciences at University of Pretoria (RSA),South Africa,Swimming,1,3,2,6
1962589,2024-08-01,2.0,Women's 200m Breaststroke,RSA,Tatjana SMITH,1997-07-09,Female,0.0,0.0,Studied BCom Financial Sciences at University of Pretoria (RSA),South Africa,Swimming,1,3,2,6
1963077,2024-08-10,2.0,Men's 5000m,KEN,Ronald KWEMOI,1995-09-19,Male,176.0,0.0,"",Kenya,Athletics,4,2,5,11
1963245,2024-07-29,1.0,Men's Foil Individual,HKG,CHEUNG Ka Long,1997-06-10,Male,0.0,0.0,Studies at Hong Kong Baptist University (HKG),"Hong Kong, China",Fencing,2,0,2,4
1963262,2024-07-27,1.0,Women's Épée Individual,HKG,KONG Man Wai Vivian,1994-02-08,Female,0.0,0.0,"International Relations at Stanford University (Palo Alto, CA, USA); Studied law at the Chinese University of Hong Kong","Hong Kong, China",Fencing,2,0,2,4
1963520,2024-08-10,3.0,Men's 800m,ALG,Djamel SEDJATI,1999-05-03,Male,177.0,0.0,"",Algeria,Athletics,2,0,1,3
1963635,2024-07-28,2.0,Men's 400m Individual Medley,JPN,MATSUSHITA Tomoyuki,2005-08-01,Male,0.0,0.0,"Studies at Toyo University, Tokyo (JPN)",Japan,Swimming,20,12,13,45
1963800,2024-08-09,3.0,Men's Freestyle 86kg,GRE,Dauren KURUGLIEV,1992-07-12,Male,0.0,0.0,"",Greece,Wrestling,1,1,6,8
1964058,2024-08-09,1.0,Women,BRA,Ana Patricia SILVA RAMOS,1997-09-29,Female,194.0,0.0,"",Brazil,Beach Volleyball,3,7,10,20
1964063,2024-08-10,3.0,Women,BRA,CAROL,1991-04-08,Female,183.0,0.0,"Studied at Paulista University (Sao Paulo, BRA)",Brazil,Volleyball,3,7,10,20
1964065,2024-08-10,3.0,Women,BRA,ANA CRISTINA,2004-04-07,Female,192.0,0.0,"",Brazil,Volleyball,3,7,10,20
1964076,2024-08-10,3.0,Women,BRA,DIANA,1999-02-22,Female,194.0,0.0,"",Brazil,Volleyball,3,7,10,20
1964088,2024-08-09,1.0,Women,BRA,Eduarda SANTOS LISBOA,1998-08-01,Female,181.0,0.0,"",Brazil,Beach Volleyball,3,7,10,20
1964094,2024-08-10,3.0,Women,BRA,GABI,1994-05-19,Female,180.0,0.0,"",Brazil,Volleyball,3,7,10,20
1964106,2024-08-10,3.0,Women,BRA,BERGMANN,2001-02-21,Female,191.0,0.0,"Graduated in 2023 with a degree in Applied Language from Georgia Tech (Atlanta, USA)",Brazil,Volleyball,3,7,10,20
1964136,2024-08-10,3.0,Women,BRA,LORENNE,1996-01-08,Female,187.0,0.0,"",Brazil,Volleyball,3,7,10,20
1964140,2024-08-10,3.0,Women,BRA,MACRIS,1989-03-03,Female,178.0,0.0,"Studied Physical Education at Integrated College of St Andrew (Santo Andre, BRA)",Brazil,Volleyball,3,7,10,20
1964151,2024-08-10,3.0,Women,BRA,NATINHA,1997-04-10,Female,162.0,0.0,"",Brazil,Volleyball,3,7,10,20
1964152,2024-08-10,3.0,Women,BRA,NYEME,1998-10-11,Female,175.0,0.0,"",Brazil,Volleyball,3,7,10,20
1964167,2024-08-10,3.0,Women,BRA,ROSAMARIA,1994-04-09,Female,185.0,0.0,"",Brazil,Volleyball,3,7,10,20
1964169,2024-08-10,3.0,Women,BRA,ROBERTA,1990-04-28,Female,185.0,0.0,Studied marketing,Brazil,Volleyball,3,7,10,20
1964180,2024-08-10,3.0,Women,BRA,THAISA,1987-05-15,Female,196.0,0.0,"",Brazil,Volleyball,3,7,10,20
1964183,2024-08-10,3.0,Women,BRA,TAINARA,2000-03-09,Female,190.0,0.0,"",Brazil,Volleyball,3,7,10,20
1964547,2024-08-10,1.0,Women's Canoe Single 200m,CAN,Katie VINCENT,1996-03-12,Female,0.0,0.0,"Exercise Science, Human Movement Studies at Dalhousie University (Halifax, NS, CAN).</p><p>Kinesiology at York University (Toronto, ON, CAN)",Canada,Canoe Sprint,9,7,11,27
1964547,2024-08-09,3.0,Women's Canoe Double 500m,CAN,Katie VINCENT,1996-03-12,Female,0.0,0.0,"Exercise Science, Human Movement Studies at Dalhousie University (Halifax, NS, CAN).</p><p>Kinesiology at York University (Toronto, ON, CAN)",Canada,Canoe Sprint,9,7,11,27
1964583,2024-08-09,3.0,Women's Canoe Double 500m,CAN,Sloan MACKENZIE,2002-05-16,Female,0.0,0.0,"",Canada,Canoe Sprint,9,7,11,27
1965202,2024-08-10,1.0,Men's 4 x 400m Relay,USA,Courtney LINDSEY,1998-11-18,Male,177.0,0.0,"Attends Texas Tech University (Lubbock, TX, USA)",United States,Athletics,40,44,42,126
1965223,2024-08-08,2.0,Men's 110m Hurdles,USA,Daniel ROBERTS,1997-11-13,Male,185.0,0.0,"University of Kentucky (Lexington, KY, USA)",United States,Athletics,40,44,42,126
1965246,2024-08-03,2.0,Men's Shot Put,USA,Joe KOVACS,1989-06-28,Male,182.0,0.0,"Graduated with a degree in Earth Sciences from Pennsylvania State University (University Park, PA, USA)",United States,Athletics,40,44,42,126
1965250,2024-08-03,3.0,Women's Triple Jump,USA,Jasmine MOORE,2001-05-01,Female,172.0,0.0,"Attended the University of Georgia (Athens, GA, USA) before transferring to the University of Florida (Gainesville, FL, USA) graduating in 2023",United States,Athletics,40,44,42,126
1965250,2024-08-08,3.0,Women's Long Jump,USA,Jasmine MOORE,2001-05-01,Female,172.0,0.0,"Attended the University of Georgia (Athens, GA, USA) before transferring to the University of Florida (Gainesville, FL, USA) graduating in 2023",United States,Athletics,40,44,42,126
1965268,2024-08-07,2.0,Women's Pole Vault,USA,Katie MOON,1991-06-13,Female,173.0,0.0,"Graduated with a Bachelor of Arts in Psychology (minor in fashion merchandising) from Ashland University (OH, USA), where she won two NCAA Division II titles. Initially attended the University of Dayton (OH, USA). Studied fashion in Paris, France in 2013",United States,Athletics,40,44,42,126
1965289,2024-08-10,1.0,Men's 4 x 400m Relay,USA,Michael NORMAN,1997-12-03,Male,185.0,0.0,"Graduated in 2019 with a degree in Communications from the University of Southern California (Los Angeles, CA, USA)",United States,Athletics,40,44,42,126
1965306,2024-08-10,2.0,Men's High Jump,USA,Shelby McEWEN,1996-04-06,Male,187.0,0.0,"Graduated from the University of Alabama (Tuscaloosa, AL, USA)",United States,Athletics,40,44,42,126
1965308,2024-08-08,1.0,Women's 400m Hurdles,USA,Sydney McLAUGHLIN-LEVRONE,1999-08-07,Female,175.0,0.0,"Attended the University of Kentucky in Lexington (KY, USA) before giving up her college eligibility to turn professional in 2019",United States,Athletics,40,44,42,126
1965308,2024-08-10,1.0,Women's 4 x 400m Relay,USA,Sydney McLAUGHLIN-LEVRONE,1999-08-07,Female,175.0,0.0,"Attended the University of Kentucky in Lexington (KY, USA) before giving up her college eligibility to turn professional in 2019",United States,Athletics,40,44,42,126
1965327,2024-08-06,3.0,Men's 1500m,USA,Yared NUGUSE,1999-06-01,Male,185.0,0.0,"Graduated with a Bachelor's degree in Biochemistry from the University of Notre Dame (IN, USA), where he pursued a Master's degree in Management",United States,Athletics,40,44,42,126
1965515,2024-08-08,3.0,Men,MAR,Rachid GHANIMI,2001-04-25,Male,190.0,0.0,"",Morocco,Football,1,0,1,2
1965548,2024-08-03,2.0,Men's Eight,NED,Jacob van de KERKHOF,1995-10-12,Male,0.0,0.0,"Studied Law at the University College Roosevelt (Middelburg, NED), Utrecht University (NED) and the University of Amsterdam (NED) and is now pursuing a PhD focusing on the protection of freedom of expression on social media from Utrecht University",Netherlands,Rowing,15,7,12,34
1965556,2024-08-02,1.0,Women's Pair,NED,Veronique MEESTER,1995-04-07,Female,0.0,0.0,"Graduated with a Bachelor's degree in Medicine (2017) and studies a Master's degree in Science at Vrije University (Amsterdam, NED)",Netherlands,Rowing,15,7,12,34
1965557,2024-08-01,1.0,Women's Four,NED,Benthe BOONSTRA,2000-11-21,Female,0.0,0.0,Studying Medicine at Vrijie Universiteit Amsterdam (NED),Netherlands,Rowing,15,7,12,34
1965558,2024-08-03,1.0,Women's Single Sculls,NED,Karolien FLORIJN,1998-04-06,Female,0.0,0.0,Studies Law,Netherlands,Rowing,15,7,12,34
1965559,2024-08-02,1.0,Women's Pair,NED,Ymkje CLEVERING,1995-07-17,Female,0.0,0.0,"Graduated with a Bachelor's degree in Medicine from the University of Groningen (NED). Master's degree in Health Sciences at Vrije University (Amsterdam, NED)",Netherlands,Rowing,15,7,12,34
1965560,2024-08-01,1.0,Women's Four,NED,Marloes OLDENBURG,1988-03-09,Female,0.0,0.0,Studied Human Movement Science at the University of Groningen (NED),Netherlands,Rowing,15,7,12,34
1965562,2024-08-03,2.0,Men's Eight,NED,Dieuwke FETTER,1991-01-26,Female,0.0,0.0,Studied International Business and Management at Amsterdam University of Applied Sciences (NED),Netherlands,Rowing,15,7,12,34
1965563,2024-07-31,2.0,Women's Quadruple Sculls,NED,Laila YOUSSIFOU,1996-01-02,Female,0.0,0.0,Received an undergraduate degree in Civil Engineering in 2019 and is pursuing her Master's in Engineering and Policy Analysis at Delft University of Technology (NED),Netherlands,Rowing,15,7,12,34
1965565,2024-07-31,2.0,Women's Quadruple Sculls,NED,Bente PAULIS,1997-02-14,Female,0.0,0.0,Received a Bachelor's degree in Medicine from the Free University of Amsterdam (NED) in 2019,Netherlands,Rowing,15,7,12,34
1965566,2024-08-01,1.0,Women's Four,NED,Tinka OFFEREINS,1993-10-05,Female,0.0,0.0,Received a Bachelor's degree in Sport and Physical Education from Amsterdam University of Applied Sciences (NED) and a Master's in High-Performance Coaching from Free University Amsterdam (NED),Netherlands,Rowing,15,7,12,34
1965567,2024-08-01,1.0,Women's Four,NED,Hermijntje DRENTH,1994-07-19,Female,0.0,0.0,"Studied Vitality and Ageing as an undergrad at Leiden University (NED) and then received a Master's degree in Management, Policy Analysis and Entrepreneurship in the Health and Life Sciences from Free University Amsterdam (NED)",Netherlands,Rowing,15,7,12,34
1965572,2024-07-31,2.0,Women's Quadruple Sculls,NED,Roos de JONG,1993-08-23,Female,0.0,0.0,Studied Architecture at Delft University of Technology (NED),Netherlands,Rowing,15,7,12,34
1965573,2024-07-31,2.0,Women's Quadruple Sculls,NED,Tessa DULLEMANS,1997-07-02,Female,0.0,0.0,Received a Bachelor's degree in Civil Engineering from Delft University of Technology (NED) in 2020,Netherlands,Rowing,15,7,12,34
1965580,2024-07-31,1.0,Men's Quadruple Sculls,NED,Lennart van LIEROP,1994-05-20,Male,0.0,0.0,Received a Bachelor's degree in Mathematics from the University of Amsterdam (NED) in 2018,Netherlands,Rowing,15,7,12,34
1965581,2024-08-03,2.0,Men's Eight,NED,Mick MAKKER,1993-02-05,Male,0.0,0.0,Received a Bachelor's and a Master's degree in Law from the University of Amsterdam (NED),Netherlands,Rowing,15,7,12,34
1965583,2024-08-03,2.0,Men's Eight,NED,Gert-Jan van DOORN,1999-02-03,Male,0.0,0.0,"Studied Political Science and Government and Environmental Studies at the University of Washington (Seattle, USA)",Netherlands,Rowing,15,7,12,34
1965584,2024-07-31,1.0,Men's Quadruple Sculls,NED,Koen METSEMAKERS,1992-04-30,Male,0.0,0.0,Received a Master's degree in Dentistry and later went on to study Medicine at Amsterdam University Medical Centre (NED),Netherlands,Rowing,15,7,12,34
1965586,2024-07-31,1.0,Men's Quadruple Sculls,NED,Tone WIETEN,1994-03-17,Male,0.0,0.0,Studied Nursing at the University of Amsterdam (NED),Netherlands,Rowing,15,7,12,34
1965587,2024-08-03,2.0,Men's Eight,NED,Olav MOLENAAR,1999-03-28,Male,0.0,0.0,"Received a Bachelor's degree in Political Economy from the University of California (Berkeley, USA) in 2022",Netherlands,Rowing,15,7,12,34
1965588,2024-08-01,2.0,Men's Double Sculls,NED,Stef BROENINK,1990-09-19,Male,0.0,0.0,Graduated with a Master’s degree in Biochemical Engineering (2022) from Delft University of Technology (NED).</p><p>Graduated with a degree in Life Science and Technology from University of Leiden (NED),Netherlands,Rowing,15,7,12,34
1965589,2024-08-01,2.0,Men's Double Sculls,NED,Melvin TWELLAAR,1996-12-23,Male,0.0,0.0,"Graduated with a degree in Sports Studies at Johan Cruyff College (Groningen, NED). Studying Pedagogy at Amsterdam University of Applied Sciences (NED)",Netherlands,Rowing,15,7,12,34
1965592,2024-08-03,2.0,Men's Eight,NED,Ruben KNAB,1988-02-19,Male,0.0,0.0,Received a Bachelor's degree in Medicine from Amsterdam University (NED),Netherlands,Rowing,15,7,12,34
1965596,2024-08-03,2.0,Men's Eight,NED,Ralf RIENKS,1997-09-23,Male,0.0,0.0,Studied Clinical Technology at the University of Delft (NED),Netherlands,Rowing,15,7,12,34
1965597,2024-08-03,2.0,Men's Eight,NED,Jan van der BIJ,1991-09-25,Male,0.0,0.0,"He received a Bachelor's degree in Accounting from NHL University of Applied Sciences (Leeuwarden, NED) in 2014 and a Master's in 2018 from the University of Amsterdam (NED)",Netherlands,Rowing,15,7,12,34
1965599,2024-08-03,3.0,Men's Single Sculls,NED,Simon van DORP,1997-04-10,Male,0.0,0.0,"Graduated with a Bachelor's degree in Political Science at University of Washington (Seattle, WA, USA)",Netherlands,Rowing,15,7,12,34
1965600,2024-07-31,1.0,Men's Quadruple Sculls,NED,Finn FLORIJN,1999-11-29,Male,0.0,0.0,"",Netherlands,Rowing,15,7,12,34
1965601,2024-08-03,2.0,Men's Eight,NED,Sander de GRAAF,1995-06-13,Male,0.0,0.0,Studied Mechanical Engineering at Eindhoven University of Technology (NED),Netherlands,Rowing,15,7,12,34
1965671,2024-08-08,3.0,Men,MAR,Mehdi BOUKAMIR,2004-01-26,Male,188.0,0.0,"",Morocco,Football,1,0,1,2
1965679,2024-08-10,2.0,Women's 75kg,PAN,Atheyna Bibeichi BYLON,1989-04-06,Female,179.0,0.0,"Technology University of Panama (Panama City, PAN)",Panama,Boxing,0,1,0,1
1965809,2024-08-08,3.0,Men,MAR,Zakaria EL OUAHDI,2001-12-31,Male,171.0,0.0,"",Morocco,Football,1,0,1,2
1965815,2024-08-08,2.0,Women's 59kg,CAN,Maude CHARRON,1993-04-28,Female,0.0,0.0,"Studied Police Studies at CEGEP (Rimouski, QC, CAN) and went on to study Human Resources Management at the University of Quebec (Rimouski, CAN)",Canada,Weightlifting,9,7,11,27
1965868,2024-08-06,1.0,Women's 200m,USA,Gabrielle THOMAS,1996-12-07,Female,177.0,0.0,"Graduated in 2019 with a Bachelor's degree in Neurobiology (minor Global Health Policy; citation in French) from Harvard University (Cambridge, MA, USA) and in 2023 with a Master’s degree in Public Health from the University of Texas Health Science Center - thesis (racial disparities in sleep disorders and evaluates sleep epidemiology among Black Americans). (Austin, TX, USA)",United States,Athletics,40,44,42,126
1965868,2024-08-09,1.0,Women's 4 x 100m Relay,USA,Gabrielle THOMAS,1996-12-07,Female,177.0,0.0,"Graduated in 2019 with a Bachelor's degree in Neurobiology (minor Global Health Policy; citation in French) from Harvard University (Cambridge, MA, USA) and in 2023 with a Master’s degree in Public Health from the University of Texas Health Science Center - thesis (racial disparities in sleep disorders and evaluates sleep epidemiology among Black Americans). (Austin, TX, USA)",United States,Athletics,40,44,42,126
1965868,2024-08-10,1.0,Women's 4 x 400m Relay,USA,Gabrielle THOMAS,1996-12-07,Female,177.0,0.0,"Graduated in 2019 with a Bachelor's degree in Neurobiology (minor Global Health Policy; citation in French) from Harvard University (Cambridge, MA, USA) and in 2023 with a Master’s degree in Public Health from the University of Texas Health Science Center - thesis (racial disparities in sleep disorders and evaluates sleep epidemiology among Black Americans). (Austin, TX, USA)",United States,Athletics,40,44,42,126
1965896,2024-08-07,2.0,Men's 3000m Steeplechase,USA,Kenneth ROOKS,1999-10-21,Male,180.0,0.0,"Studied Civil Engineering at Brigham Young University (Provo, UT, USA)",United States,Athletics,40,44,42,126
1965942,2024-08-09,1.0,Women's 4 x 100m Relay,USA,Twanisha TERRY,1999-01-24,Female,160.0,0.0,"Graduated in 2020 with a degree in Communications from the University of Southern California Annenberg School for Communication and Journalism, with a minor in Forensics and Criminality. </p><p>Master's degree in Entrepreneurship and Innovation (Los Angeles, CA, USA)",United States,Athletics,40,44,42,126
1965956,2024-08-08,3.0,Men,MAR,Benjamin BOUCHOUARI,2001-11-13,Male,165.0,0.0,"",Morocco,Football,1,0,1,2
1965995,2024-08-08,3.0,Men,MAR,Ilias AKHOMACH,2004-04-16,Male,175.0,0.0,"",Morocco,Football,1,0,1,2
1966505,2024-08-08,3.0,Women -57kg,CAN,Skylar PARK,1999-06-06,Female,0.0,0.0,Studied Human Movement Studies at University of Manitoba (CAN),Canada,Taekwondo,9,7,11,27
1966539,2024-08-08,3.0,Men,MAR,Yassine KECHTA,2002-02-25,Male,170.0,0.0,"",Morocco,Football,1,0,1,2
1966624,2024-08-08,3.0,Men,MAR,Amir RICHARDSON,2002-01-24,Male,197.0,0.0,"",Morocco,Football,1,0,1,2
1966630,2024-08-08,3.0,Men,MAR,Bilal EL KHANNOUSS,2004-05-10,Male,180.0,0.0,"",Morocco,Football,1,0,1,2
1966639,2024-08-08,3.0,Men,MAR,Abde EZZALZOULI,2001-12-17,Male,177.0,0.0,"",Morocco,Football,1,0,1,2
1966642,2024-08-08,3.0,Men,MAR,Oussama EL AZZOUZI,2001-05-29,Male,189.0,0.0,"",Morocco,Football,1,0,1,2
1966721,2024-08-08,3.0,Men,MAR,Akram NAKACH,2002-04-07,Male,181.0,0.0,"",Morocco,Football,1,0,1,2
1966919,2024-08-08,3.0,Men,MAR,Oussama TARGHALLINE,2002-05-20,Male,179.0,0.0,"",Morocco,Football,1,0,1,2
1967053,2024-08-08,3.0,Men,MAR,Haytam MANAOUT,2001-04-18,Male,179.0,0.0,"",Morocco,Football,1,0,1,2
1967058,2024-07-31,3.0,Men's 200m Butterfly,CAN,Ilya KHARUN,2005-02-07,Male,0.0,0.0,"Studying Sport Business at Arizona State University, Tempe (USA)",Canada,Swimming,9,7,11,27
1967058,2024-08-03,3.0,Men's 100m Butterfly,CAN,Ilya KHARUN,2005-02-07,Male,0.0,0.0,"Studying Sport Business at Arizona State University, Tempe (USA)",Canada,Swimming,9,7,11,27
1967069,2024-08-03,2.0,Men's 100m Butterfly,CAN,Josh LIENDO,2002-08-20,Male,0.0,0.0,"University of Florida, USA",Canada,Swimming,9,7,11,27
1967104,2024-08-02,3.0,Women's 200m Backstroke,CAN,Kylie MASSE,1996-01-18,Female,0.0,0.0,"Graduated in Kinesiology at University of Toronto (ON, CAN)",Canada,Swimming,9,7,11,27
1967140,2024-07-27,2.0,Women's 400m Freestyle,CAN,Summer McINTOSH,2006-08-18,Female,0.0,0.0,"",Canada,Swimming,9,7,11,27
1967140,2024-07-29,1.0,Women's 400m Individual Medley,CAN,Summer McINTOSH,2006-08-18,Female,0.0,0.0,"",Canada,Swimming,9,7,11,27
1967140,2024-08-01,1.0,Women's 200m Butterfly,CAN,Summer McINTOSH,2006-08-18,Female,0.0,0.0,"",Canada,Swimming,9,7,11,27
1967140,2024-08-03,1.0,Women's 200m Individual Medley,CAN,Summer McINTOSH,2006-08-18,Female,0.0,0.0,"",Canada,Swimming,9,7,11,27
1967172,2024-08-08,3.0,Men,MAR,Mehdi MAOUHOUB,2003-06-05,Male,185.0,0.0,"",Morocco,Football,1,0,1,2
1967241,2024-08-08,3.0,Men,MAR,Eliesse BEN SEGHIR,2005-02-16,Male,178.0,0.0,"",Morocco,Football,1,0,1,2
1967340,2024-08-09,2.0,Women,CAN,Melissa HUMANA-PAREDES,1992-10-10,Female,175.0,0.0,"Graduated with a Bachelor's degree in Communications at York University (Toronto, ON, CAN). Studies business at the Smith School of Business at Queen's University (Kingston, ON, CAN)",Canada,Beach Volleyball,9,7,11,27
1967346,2024-08-09,2.0,Women,CAN,Brandie WILKERSON,1992-07-01,Female,179.0,0.0,"Graduated in 2015 with Bachelor of Arts, Communication and Media Studies from York University (Toronto, ON, CAN )",Canada,Beach Volleyball,9,7,11,27
1967454,2024-07-31,3.0,Trap Women,AUS,Penny SMITH,1995-04-21,Female,0.0,0.0,"",Australia,Shooting,18,19,16,53
1967508,2024-08-03,2.0,Women's Eight,CAN,Abby DENT,2002-03-04,Female,0.0,0.0,"Studies Economics, Entrepreneurial and Small Business Operations at the University of Michigan (Ann Arbor, USA)",Canada,Rowing,9,7,11,27
1967511,2024-08-03,2.0,Women's Eight,CAN,Kasia GRUCHALLA-WESIERSKI,1991-03-31,Female,0.0,0.0,"Received a Bachelor's degree in Psychology from the University of British Columbia (Vancouver, CAN) and later completed a Certificiate in Business Administration and Management from Queen's University (Kingston, ON, CAN)",Canada,Rowing,9,7,11,27
1967514,2024-08-03,2.0,Women's Eight,CAN,Kristen KIT,1988-08-18,Female,0.0,0.0,"Received a Bachelor's degree in Economics from the University of British Columbia (Vancouver, CAN) in 2022",Canada,Rowing,9,7,11,27
1967515,2024-08-03,2.0,Women's Eight,CAN,Maya MESCHKULEIT,2001-07-28,Female,0.0,0.0,"Studied Global Affairs at Yale University (New Haven, CT, USA)",Canada,Rowing,9,7,11,27
1967517,2024-08-03,2.0,Women's Eight,CAN,Sydney PAYNE,1997-09-16,Female,0.0,0.0,"Studied at the University of California (Berkeley, USA)",Canada,Rowing,9,7,11,27
1967522,2024-08-03,2.0,Women's Eight,CAN,Jessica SEVICK,1989-07-15,Female,0.0,0.0,"Received a Bachelor's degree in Civil-Biomedical Engineering from the University of Alberta (Edmonton, AB, CAN) in 2011 and went on to study Neuroscience at the University of British Columbia (Vancouver, CAN)",Canada,Rowing,9,7,11,27
1967528,2024-08-03,2.0,Women's Eight,CAN,Kristina WALKER,1996-05-09,Female,0.0,0.0,"Studied Marketing and Business Management at the University of British Columbia (Vancouver, CAN)",Canada,Rowing,9,7,11,27
1967530,2024-08-03,2.0,Women's Eight,CAN,Avalon WASTENEYS,1997-08-31,Female,0.0,0.0,Received a Bachelor's degree in Psychology with a minor in Anthropology from the University of Victoria (CAN),Canada,Rowing,9,7,11,27
1967565,2024-08-10,2.0,Women,BRA,ANA VITORIA,2000-03-06,Female,173.0,0.0,"",Brazil,Football,3,7,10,20
1967567,2024-08-10,2.0,Women,BRA,ANGELINA,2000-01-26,Female,164.0,0.0,"",Brazil,Football,3,7,10,20
1967574,2024-08-10,2.0,Women,BRA,ADRIANA,1996-11-17,Female,164.0,0.0,"",Brazil,Football,3,7,10,20
1967575,2024-08-10,2.0,Women,BRA,ANTONIA,1994-04-26,Female,168.0,0.0,"",Brazil,Football,3,7,10,20
1967593,2024-08-10,2.0,Women,BRA,GABI PORTILHO,1995-07-18,Female,157.0,0.0,"",Brazil,Football,3,7,10,20
1967594,2024-08-10,2.0,Women,BRA,GABI NUNES,1997-03-10,Female,170.0,0.0,"",Brazil,Football,3,7,10,20
1967599,2024-08-10,2.0,Women,BRA,JHENIFFER,2001-11-06,Female,170.0,0.0,"",Brazil,Football,3,7,10,20
1967602,2024-08-10,2.0,Women,BRA,KEROLIN,1999-11-17,Female,171.0,0.0,"",Brazil,Football,3,7,10,20
1967606,2024-08-10,2.0,Women,BRA,LAUREN,2002-09-13,Female,178.0,0.0,"",Brazil,Football,3,7,10,20
1967607,2024-08-10,2.0,Women,BRA,LUCIANA,1987-07-24,Female,171.0,0.0,"",Brazil,Football,3,7,10,20
1967608,2024-08-10,2.0,Women,BRA,LORENA,1997-05-06,Female,182.0,0.0,"",Brazil,Football,3,7,10,20
1967612,2024-08-10,2.0,Women,BRA,LUDMILA,1994-12-01,Female,163.0,0.0,"",Brazil,Football,3,7,10,20
1967616,2024-08-10,2.0,Women,BRA,DUDA SAMPAIO,2001-05-18,Female,169.0,0.0,"",Brazil,Football,3,7,10,20
1967617,2024-08-10,2.0,Women,BRA,MARTA,1986-02-19,Female,162.0,0.0,"",Brazil,Football,3,7,10,20
1967623,2024-08-10,2.0,Women,BRA,PRISCILA,2004-08-22,Female,170.0,0.0,"",Brazil,Football,3,7,10,20
1967625,2024-08-10,2.0,Women,BRA,RAFAELLE,1991-06-18,Female,175.0,0.0,Graduated in Civil Engineering from the University of Mississippi (USA),Brazil,Football,3,7,10,20
1967626,2024-08-10,2.0,Women,BRA,TAMIRES,1987-10-10,Female,161.0,0.0,"",Brazil,Football,3,7,10,20
1967628,2024-08-10,2.0,Women,BRA,THAIS,1996-05-01,Female,180.0,0.0,"",Brazil,Football,3,7,10,20
1967629,2024-08-10,2.0,Women,BRA,TARCIANE,2003-05-27,Female,184.0,0.0,"",Brazil,Football,3,7,10,20
1967630,2024-08-10,2.0,Women,BRA,TAINA,1995-05-01,Female,185.0,0.0,"",Brazil,Football,3,7,10,20
1967635,2024-08-10,2.0,Women,BRA,VITORIA YAYA,2002-01-23,Female,167.0,0.0,"",Brazil,Football,3,7,10,20
1967636,2024-08-10,2.0,Women,BRA,YASMIM,1996-10-28,Female,165.0,0.0,"",Brazil,Football,3,7,10,20
1967762,2024-08-03,1.0,Men's Doubles,AUS,John PEERS,1988-07-25,Male,191.0,0.0,"",Australia,Tennis,18,19,16,53
1967767,2024-08-03,1.0,Men's Doubles,AUS,Matthew EBDEN,1987-11-26,Male,188.0,0.0,"",Australia,Tennis,18,19,16,53
1968845,2024-08-10,3.0,Women,NED,Laura AARTS,1996-08-10,Female,175.0,0.0,"",Netherlands,Water Polo,15,7,12,34
1968846,2024-08-10,3.0,Women,NED,Sarah BUIS,2000-03-20,Female,176.0,0.0,"",Netherlands,Water Polo,15,7,12,34
1968847,2024-08-10,3.0,Women,NED,Vivian SEVENICH,1993-02-28,Female,180.0,0.0,"Graduated with a degree in Law from Open University of the Netherlands (Heerlen, NED)",Netherlands,Water Polo,15,7,12,34
1968848,2024-08-10,3.0,Women,NED,Iris WOLVES,1994-05-09,Female,178.0,0.0,"Studied Law at Radboud University (Nijmegen, NED)",Netherlands,Water Polo,15,7,12,34
1968850,2024-08-10,3.0,Women,NED,Lieke ROGGE,2000-11-30,Female,175.0,0.0,Graduated in 2022 with a degree in Physiotherapy from Amsterdam University of Applied Sciences (NED),Netherlands,Water Polo,15,7,12,34
1968851,2024-08-10,3.0,Women,NED,Bente ROGGE,1997-10-02,Female,178.0,0.0,"Graduated in 2021 with a degree in Biomedical Sciences from Arizona State University (Tempe, USA)",Netherlands,Water Polo,15,7,12,34
1968853,2024-08-10,3.0,Women,NED,Nina TEN BROEK,2001-07-04,Female,176.0,0.0,"Studied Law at Radboud University (Nijmegen, NED) and Open University of the Netherlands (Heerlen, NED)",Netherlands,Water Polo,15,7,12,34
1968854,2024-08-10,3.0,Women,NED,Lola MOOLHUIJZEN,2004-08-17,Female,179.0,0.0,"",Netherlands,Water Polo,15,7,12,34
1968855,2024-08-10,3.0,Women,NED,Simone van de KRAATS,2000-11-15,Female,180.0,0.0,"Studies Business Administration at Open University of the Netherlands (Heerlen, NED).</p><p>Graduated in 2021 with a degree in Finance from HU University of Applied Sciences (Utrecht, NED)",Netherlands,Water Polo,15,7,12,34
1968856,2024-08-10,3.0,Women,NED,Kittylynn JOUSTRA,1998-01-11,Female,177.0,0.0,"Studied Molecular Biology at University of California (Berkeley, USA)",Netherlands,Water Polo,15,7,12,34
1968857,2024-08-10,3.0,Women,NED,Brigitte SLEEKING,1998-03-19,Female,178.0,0.0,"Studied Nutrition at Dutch Language Institute (Rotterdam, NED)",Netherlands,Water Polo,15,7,12,34
1968858,2024-08-10,3.0,Women,NED,Sabrina van der SLOOT,1991-03-16,Female,175.0,0.0,Studied Economics at Utrecht School of the Arts (NED),Netherlands,Water Polo,15,7,12,34
