athlete_id,medal_date,medal_type,discipline,country,name,birth_date,gender,height,weight,education,Gold Medal,Silver Medal,Bronze Medal,Total
1943048,2024-08-07,Silver Medal,Artistic Swimming,United States,Daniella RAMIREZ,2001-10-06,Female,0.0,0.0,Studying for a degree in Art from the University of California-Los Angeles (USA),40,44,42,126
1943049,2024-08-07,Silver Medal,Artistic Swimming,United States,Ruby REMATI,2002-08-14,Female,0.0,0.0,"Studies at The Ohio State University (Columbus, OH, USA)",40,44,42,126
1943206,2024-08-05,Gold Medal,Surfing,United States,Caroline MARKS,2002-02-14,Female,0.0,0.0,"",40,44,42,126
1943368,2024-08-04,Bronze Medal,Boxing,Dominican Republic,Cristian Javier PINALES,2000-11-02,Male,177.0,0.0,"O&M (Organization & Method) University (Santo Domingo, DOM)",1,0,2,3
1943471,2024-08-05,Bronze Medal,3x3 Basketball,Lithuania,Aurelijus PUKELIS,1994-05-17,Male,205.0,0.0,"",0,2,2,4
1943480,2024-08-05,Bronze Medal,3x3 Basketball,Lithuania,Evaldas DZIAUGYS,1996-09-26,Male,196.0,0.0,"Studied at Lithuanian Sports University (Kaunas, LTU)",0,2,2,4
1943486,2024-08-05,Bronze Medal,3x3 Basketball,Lithuania,Gintautas MATULIS,1986-12-06,Male,196.0,0.0,Studied Engineering at Vilnius College of Technologies and Design (LTU) and later received a Bachelor's degree in Business Administration and Management from Vilnius University (LTU) in 2013,0,2,2,4
1943504,2024-08-01,Bronze Medal,Judo,Portugal,Patricia SAMPAIO,1999-06-30,Female,0.0,0.0,"Sciences of Communication at the Faculty of Social and Human Sciences (Lisbon, POR). Two out of three years completed",1,2,1,4
1943515,2024-08-05,Bronze Medal,3x3 Basketball,Lithuania,Sarunas VINGELIS,1989-11-16,Male,191.0,0.0,"",0,2,2,4
1943542,2024-08-10,Gold Medal,Football,United States,Korbin ALBERT,2003-10-13,Female,172.0,0.0,"Studied at University of Notre Dame (IN, USA) between 2021 and 2022. Intended to major in Animal Behaviour",40,44,42,126
1943547,2024-08-10,Gold Medal,Football,United States,Samantha COFFEY,1998-12-31,Female,165.0,0.0,Earned a Bachelor's degree in Journalism from Pennsylvania State University in 2020. Began pursuing majors in Print Journalism and minors in Sociology,40,44,42,126
1943550,2024-08-10,Gold Medal,Football,United States,Tierna DAVIDSON,1998-09-19,Female,177.0,0.0,"Studied Engineering, Management at Stanford University, CA, USA",40,44,42,126
1943553,2024-08-10,Gold Medal,Football,United States,Emily FOX,1998-07-05,Female,165.0,0.0,"Majored in Global Studies: Environment and Health and minored in Environmental Studies and Medical Anthropology at the University of North Carolina in Chapel Hill, USA",40,44,42,126
1943555,2024-08-10,Gold Medal,Football,United States,Naomi GIRMA,2000-06-14,Female,165.0,0.0,"Graduated from Stanford (California, USA) in 2022 with a Bachelor of Arts degree in Symbolic Systems and pursued a Master's degree in Management Science and Engineering",40,44,42,126
1943558,2024-08-10,Gold Medal,Football,United States,Lindsey HORAN,1994-05-26,Female,175.0,0.0,"",40,44,42,126
1943566,2024-08-10,Gold Medal,Football,United States,Casey KRUEGER,1990-08-23,Female,168.0,0.0,"In 2011 earned a Bachelor's degree in Criminology with a minor in Sociology from Florida State University in Tallahassee, USA. Also earned a Master's degree in Sports Management in 2012",40,44,42,126
1943567,2024-08-10,Gold Medal,Football,United States,Rose LAVELLE,1995-05-14,Female,162.0,0.0,Studied Sociology at University of Wisconsin-Madison (USA),40,44,42,126
1943569,2024-08-10,Gold Medal,Football,United States,Emily SAMS,1999-07-01,Female,170.0,0.0,"Attended Florida State University (Tallahassee, USA)",40,44,42,126
1943574,2024-08-10,Gold Medal,Football,United States,Casey MURPHY,1996-04-25,Female,186.0,0.0,"Studied at Rutgers University in New Brunswick, NJ, USA majoring in Communications",40,44,42,126
1943575,2024-08-10,Gold Medal,Football,United States,Alyssa NAEHER,1988-04-20,Female,175.0,0.0,"Graduated in 2009 in Kinesiology in the Human Movement Studies Department at Pennsylvania State University, State College, PA, USA",40,44,42,126
1943576,2024-08-10,Gold Medal,Football,United States,Jenna NIGHSWONGER,2000-11-28,Female,162.0,0.0,"Majored in business and finance major at Florida State University, Tallahassee, FL, USA",40,44,42,126
1943580,2024-08-10,Gold Medal,Football,United States,Trinity RODMAN,2002-05-20,Female,170.0,0.0,Enrolled at Washington State University and was scheduled to play for the Cougars. But the season was cancelled because of the coronavirus pandemic and she opted to become professional,40,44,42,126
1943585,2024-08-10,Gold Medal,Football,United States,Jaedyn SHAW,2004-11-20,Female,167.0,0.0,"",40,44,42,126
1943586,2024-08-10,Gold Medal,Football,United States,Sophia SMITH,2000-08-10,Female,168.0,0.0,"Studied at Stanford University (CA, USA)",40,44,42,126
1943587,2024-08-10,Gold Medal,Football,United States,Emily SONNETT,1993-11-25,Female,170.0,0.0,"Graduated from University of Virginia in Charlottesville, USA with a degree in Sociology in 2015",40,44,42,126
1943588,2024-08-10,Gold Medal,Football,United States,Crystal DUNN,1992-07-03,Female,157.0,0.0,"Studied Sociology at University of North Carolina, Chapel Hill, NC, USA",40,44,42,126
1943591,2024-08-10,Gold Medal,Football,United States,Mallory SWANSON,1998-04-29,Female,162.0,0.0,"Attended University of California, Los Angeles, CA, USA (2016)",40,44,42,126
1943596,2024-08-10,Gold Medal,Football,United States,Lynn WILLIAMS,1993-05-21,Female,173.0,0.0,"Graduated in Psychology from Pepperdine University, near Malibu, CA, USA",40,44,42,126
1943604,2024-07-29,Bronze Medal,Cycling Mountain Bike,South Africa,Alan HATHERLY,1996-03-15,Male,0.0,0.0,"",1,3,2,6
1944226,2024-07-29,Silver Medal,Skateboarding,United States,Jagger EATON,2001-02-21,Male,0.0,0.0,"",40,44,42,126
1944232,2024-07-29,Bronze Medal,Skateboarding,United States,Nyjah HUSTON,1994-11-30,Male,0.0,0.0,"",40,44,42,126
1944247,2024-08-07,Silver Medal,Skateboarding,United States,Tom SCHAAR,1999-09-14,Male,0.0,0.0,"",40,44,42,126
1944316,2024-08-07,Bronze Medal,Sailing,Peru,Stefano PESCHIERA,1995-01-16,Male,0.0,0.0,"Business Administration at the College of Charleston (SC, USA)",0,0,1,1
1944354,2024-08-03,Gold Medal,Shooting,United States,Vincent HANCOCK,1989-03-19,Male,0.0,0.0,"Graduated with a Bachelor's degree in Small Business Administration/Management (2021) from the DeVry University (IL, USA). Studied Business at the Troy University (AL, USA)",40,44,42,126
1944354,2024-08-05,Silver Medal,Shooting,United States,Vincent HANCOCK,1989-03-19,Male,0.0,0.0,"Graduated with a Bachelor's degree in Small Business Administration/Management (2021) from the DeVry University (IL, USA). Studied Business at the Troy University (AL, USA)",40,44,42,126
1944373,2024-08-02,Silver Medal,Shooting,United States,Sagen MADDALENA,1993-08-16,Female,0.0,0.0,"Studied Forestry Technology at Columbia College (CA, USA).</p><p>Graduated in 2018 with a Bachelor's of Science in Natural Resource Management from the University of Alaska Fairbanks (AK, USA)",40,44,42,126
1944385,2024-08-03,Silver Medal,Shooting,United States,Conner Lynn PRINCE,2000-03-28,Male,0.0,0.0,"Studying Manufacturing and Industrial Management at the Tarleton State University (Stephenville, USA)",40,44,42,126
1944397,2024-08-04,Bronze Medal,Shooting,United States,Austen Jewell SMITH,2001-07-23,Female,0.0,0.0,"Studying Aerospace Engineering at the University of Texas (Arlington, TX, USA)",40,44,42,126
1944397,2024-08-05,Silver Medal,Shooting,United States,Austen Jewell SMITH,2001-07-23,Female,0.0,0.0,"Studying Aerospace Engineering at the University of Texas (Arlington, TX, USA)",40,44,42,126
1944625,2024-08-03,Bronze Medal,Rowing,United States,Evan OLSON,1997-07-26,Male,0.0,0.0,"Studied at the University of Washington (Seattle, USA) and is now a student at Oxford Brookes University (GBR)",40,44,42,126
1944631,2024-08-01,Gold Medal,Rowing,United States,Justin BEST,1997-08-17,Male,0.0,0.0,"Studied Business and Engineering at Drexel University (Philadelphia, PA, USA)",40,44,42,126
1944642,2024-08-03,Bronze Medal,Rowing,United States,Chris CARLSON,1997-03-14,Male,0.0,0.0,"Studied Political Science at the University of Washington (Seattle, USA) after spending two years at Marist College (Poughkeepsie, NY, USA)",40,44,42,126
1944646,2024-08-03,Bronze Medal,Rowing,United States,Peter CHATAIN,1999-11-08,Male,0.0,0.0,"Received a Bachelor's degree in Mathematics with a minor in Physics in 2022, and a Master's degree in Computer Science in 2023 from Stanford University (CA, USA)",40,44,42,126
1944652,2024-08-01,Gold Medal,Rowing,United States,Liam CORRIGAN,1997-09-11,Male,0.0,0.0,"Studied Physics and Astrophysics at Harvard University (Cambridge, MA, USA) and received a Master's degree in Financial Economics from the University of Oxford (GBR)",40,44,42,126
1944660,2024-08-03,Bronze Medal,Rowing,United States,Clark DEAN,2000-02-03,Male,0.0,0.0,"Received a Bachelor's degree in History with a minor in the Classics from Harvard University (Cambridge, MA, USA) in 2023",40,44,42,126
1944681,2024-08-01,Gold Medal,Rowing,United States,Michael GRADY,1996-10-22,Male,0.0,0.0,"Studied Development Sociology at Cornell University (Ithaca, NY, USA)",40,44,42,126
1944696,2024-08-03,Bronze Medal,Rowing,United States,Henry HOLLINGSWORTH,1997-09-05,Male,0.0,0.0,"Received a Bachelor's degree in Mechanical Engineering from Brown University (Providence, RI, USA) in 2022",40,44,42,126
1944727,2024-08-01,Gold Medal,Rowing,United States,Nick MEAD,1995-03-12,Male,0.0,0.0,"Studied History at Princeton University (NJ, USA)",40,44,42,126
1944731,2024-08-03,Bronze Medal,Rowing,United States,Rielly MILNE,1996-05-31,Male,0.0,0.0,"Received a Bachelor's degree in Communications from the University of Washington (Seattle, USA) in 2018",40,44,42,126
1944747,2024-08-03,Bronze Medal,Rowing,United States,Pieter QUINTON,1998-02-11,Male,0.0,0.0,"Received a Bachelor's degree in Government with a minor in Economics from Harvard University (Cambridge, MA, USA) in 2020, and is now pursuing a Master's in Public Administration from the University of Washington (Seattle, USA)",40,44,42,126
1944757,2024-08-03,Bronze Medal,Rowing,United States,Nick RUSHER,1999-06-10,Male,0.0,0.0,"Studied at Yale University (New Haven, CT, USA)",40,44,42,126
1944764,2024-08-03,Bronze Medal,Rowing,United States,Christian TABASH,1999-05-14,Male,0.0,0.0,"Received a Bachelor's degree in Political Science and Government from Harvard University (Cambridge, MA, USA) in 2022, and certificates in Business Administration and Entrepreneurship from the University of California (Berkeley, USA) in 2022 and 2023",40,44,42,126
1945035,2024-08-05,Silver Medal,Cycling Track,New Zealand,Shaane FULTON,2000-10-03,Female,0.0,0.0,"",10,7,3,20
1945038,2024-08-05,Silver Medal,Cycling Track,New Zealand,Olivia KING,2001-01-25,Female,0.0,0.0,"",10,7,3,20
1945040,2024-08-08,Gold Medal,Cycling Track,New Zealand,Ellesse ANDREWS,1999-12-31,Female,0.0,0.0,"Psychology, Social and Behavioral Science at the University of Waikato (Hamilton, NZL)",10,7,3,20
1945040,2024-08-11,Gold Medal,Cycling Track,New Zealand,Ellesse ANDREWS,1999-12-31,Female,0.0,0.0,"Psychology, Social and Behavioral Science at the University of Waikato (Hamilton, NZL)",10,7,3,20
1945040,2024-08-05,Silver Medal,Cycling Track,New Zealand,Ellesse ANDREWS,1999-12-31,Female,0.0,0.0,"Psychology, Social and Behavioral Science at the University of Waikato (Hamilton, NZL)",10,7,3,20
1945056,2024-08-07,Silver Medal,Cycling Track,New Zealand,Bryony BOTHA,1997-11-04,Female,0.0,0.0,"University of Waikato, Hamilton (NZL)",10,7,3,20
1945061,2024-08-07,Silver Medal,Cycling Track,New Zealand,Nicole SHIELDS,1999-09-09,Female,0.0,0.0,Business at University of Waikato (NZL),10,7,3,20
1945066,2024-08-07,Silver Medal,Cycling Track,New Zealand,Samantha DONNELLY,2001-12-13,Female,0.0,0.0,"",10,7,3,20
1945068,2024-08-05,Silver Medal,Cycling Track,New Zealand,Rebecca PETCH,1998-07-09,Female,0.0,0.0,"",10,7,3,20
1945080,2024-08-11,Bronze Medal,Cycling Track,New Zealand,Ally WOLLASTON,2001-01-04,Female,0.0,0.0,Law at University of Waikato (NZL),10,7,3,20
1945080,2024-08-07,Silver Medal,Cycling Track,New Zealand,Ally WOLLASTON,2001-01-04,Female,0.0,0.0,Law at University of Waikato (NZL),10,7,3,20
1945081,2024-08-07,Silver Medal,Cycling Track,New Zealand,Emily SHEARMAN,1999-02-23,Female,0.0,0.0,Bachelor of Arts (Psychology) at Massey University (NZL),10,7,3,20
1945125,2024-07-28,Bronze Medal,Swimming,China,ZHANG Yufei,1998-04-19,Female,0.0,0.0,Nanjing Sport Institute (CHN),40,27,24,91
1945125,2024-08-01,Bronze Medal,Swimming,China,ZHANG Yufei,1998-04-19,Female,0.0,0.0,Nanjing Sport Institute (CHN),40,27,24,91
1945125,2024-08-04,Bronze Medal,Swimming,China,ZHANG Yufei,1998-04-19,Female,0.0,0.0,Nanjing Sport Institute (CHN),40,27,24,91
1945125,2024-07-27,Bronze Medal,Swimming,China,ZHANG Yufei,1998-04-19,Female,0.0,0.0,Nanjing Sport Institute (CHN),40,27,24,91
1945125,2024-08-03,Silver Medal,Swimming,China,ZHANG Yufei,1998-04-19,Female,0.0,0.0,Nanjing Sport Institute (CHN),40,27,24,91
1945125,2024-08-04,Bronze Medal,Swimming,China,ZHANG Yufei,1998-04-19,Female,0.0,0.0,Nanjing Sport Institute (CHN),40,27,24,91
1945127,2024-08-04,Gold Medal,Swimming,China,SUN Jiajun,2000-08-01,Male,0.0,0.0,"Physical Education at China University of Geosciences, Wuhan (CHN)",40,27,24,91
1945128,2024-08-03,Silver Medal,Swimming,China,QIN Haiyang,1999-05-17,Male,0.0,0.0,"Management at Tongji University (Shanghai, CHN)",40,27,24,91
1945128,2024-08-04,Gold Medal,Swimming,China,QIN Haiyang,1999-05-17,Male,0.0,0.0,"Management at Tongji University (Shanghai, CHN)",40,27,24,91
1945132,2024-07-29,Silver Medal,Swimming,China,XU Jiayu,1995-08-19,Male,0.0,0.0,"Studied Sport Studies at Zhejiang College of Sports, Hangzhou (CHN). Studied for a Master's Degree at Beijing Sport University (CHN)",40,27,24,91
1945132,2024-08-03,Silver Medal,Swimming,China,XU Jiayu,1995-08-19,Male,0.0,0.0,"Studied Sport Studies at Zhejiang College of Sports, Hangzhou (CHN). Studied for a Master's Degree at Beijing Sport University (CHN)",40,27,24,91
1945132,2024-08-04,Gold Medal,Swimming,China,XU Jiayu,1995-08-19,Male,0.0,0.0,"Studied Sport Studies at Zhejiang College of Sports, Hangzhou (CHN). Studied for a Master's Degree at Beijing Sport University (CHN)",40,27,24,91
1945148,2024-07-31,Gold Medal,Swimming,China,PAN Zhanle,2004-08-04,Male,0.0,0.0,Shanghai Jiao Tong University (CHN),40,27,24,91
1945148,2024-08-03,Silver Medal,Swimming,China,PAN Zhanle,2004-08-04,Male,0.0,0.0,Shanghai Jiao Tong University (CHN),40,27,24,91
1945148,2024-08-04,Gold Medal,Swimming,China,PAN Zhanle,2004-08-04,Male,0.0,0.0,Shanghai Jiao Tong University (CHN),40,27,24,91
1945149,2024-08-04,Gold Medal,Swimming,China,WANG Changhao,2002-08-01,Male,0.0,0.0,"",40,27,24,91
1945157,2024-08-04,Bronze Medal,Swimming,China,WANG Xueer,1998-01-15,Female,0.0,0.0,"Beijing Sport University, People's Republic of China.<br>Master's degree at South China Normal University in Guangzhou, People's Republic of China",40,27,24,91
1945159,2024-07-27,Bronze Medal,Swimming,China,YANG Junxuan,2002-01-26,Female,0.0,0.0,Shenzhen University (CHN),40,27,24,91
1945159,2024-08-01,Bronze Medal,Swimming,China,YANG Junxuan,2002-01-26,Female,0.0,0.0,Shenzhen University (CHN),40,27,24,91
1945159,2024-08-03,Silver Medal,Swimming,China,YANG Junxuan,2002-01-26,Female,0.0,0.0,Shenzhen University (CHN),40,27,24,91
1945159,2024-08-04,Bronze Medal,Swimming,China,YANG Junxuan,2002-01-26,Female,0.0,0.0,Shenzhen University (CHN),40,27,24,91
1945164,2024-07-27,Bronze Medal,Swimming,China,YU Yiting,2005-09-05,Female,0.0,0.0,"",40,27,24,91
1945164,2024-08-04,Bronze Medal,Swimming,China,YU Yiting,2005-09-05,Female,0.0,0.0,"",40,27,24,91
1945169,2024-08-01,Bronze Medal,Swimming,China,LI Bingjie,2002-03-03,Female,0.0,0.0,Management at Shanghai Jiao Tong University (CHN),40,27,24,91
1945171,2024-08-01,Bronze Medal,Swimming,China,GE Chutong,2003-09-23,Female,0.0,0.0,Physical Education at Shenzhen University (CHN),40,27,24,91
1945186,2024-08-02,Bronze Medal,Swimming,China,WANG Shun,1994-02-11,Male,0.0,0.0,Business Administration at Shanghai Jiao Tong University (CHN),40,27,24,91
1945200,2024-07-29,Silver Medal,Swimming,China,TANG Qianting,2004-03-14,Female,0.0,0.0,Shanghai Jiao Tong University (CHN),40,27,24,91
1945200,2024-08-03,Silver Medal,Swimming,China,TANG Qianting,2004-03-14,Female,0.0,0.0,Shanghai Jiao Tong University (CHN),40,27,24,91
1945200,2024-08-04,Bronze Medal,Swimming,China,TANG Qianting,2004-03-14,Female,0.0,0.0,Shanghai Jiao Tong University (CHN),40,27,24,91
1945202,2024-08-04,Bronze Medal,Swimming,China,WAN Letian,2004-08-12,Female,0.0,0.0,"",40,27,24,91
1945206,2024-07-27,Bronze Medal,Swimming,China,WU Qingfeng,2003-01-28,Female,0.0,0.0,"Physical Education at Zhejiang University, Hangzhou (CHN)",40,27,24,91
1945206,2024-08-04,Bronze Medal,Swimming,China,WU Qingfeng,2003-01-28,Female,0.0,0.0,"Physical Education at Zhejiang University, Hangzhou (CHN)",40,27,24,91
1945222,2024-08-01,Bronze Medal,Swimming,China,KONG Yaqi,2008-01-24,Female,0.0,0.0,"",40,27,24,91
1945223,2024-08-01,Bronze Medal,Swimming,China,LIU Yaxin,1999-06-16,Female,0.0,0.0,"Shanghai Jiao Tong University, People's Republic of China",40,27,24,91
1945224,2024-08-01,Bronze Medal,Swimming,China,TANG Muhan,2003-09-04,Female,0.0,0.0,Shenzhen University (CHN),40,27,24,91
1945230,2024-07-27,Bronze Medal,Swimming,China,CHENG Yujie,2005-09-22,Female,0.0,0.0,"",40,27,24,91
1945375,2024-08-08,Gold Medal,Canoe Sprint,New Zealand,Tara VAUGHAN,2003-12-28,Female,0.0,0.0,Studying Sport and Recreation at the University of Auckland (NZL),10,7,3,20
1945378,2024-08-08,Gold Medal,Canoe Sprint,New Zealand,Alicia HOSKIN,2000-02-06,Female,0.0,0.0,"Sport Studies at Massey University, Palmerston North (NZL)",10,7,3,20
1945378,2024-08-09,Gold Medal,Canoe Sprint,New Zealand,Alicia HOSKIN,2000-02-06,Female,0.0,0.0,"Sport Studies at Massey University, Palmerston North (NZL)",10,7,3,20
1945383,2024-08-10,Gold Medal,Canoe Sprint,New Zealand,Lisa CARRINGTON,1989-06-23,Female,0.0,0.0,"Politics - Massey University (Palmerston North, NZL). Studied for a postgraduate diploma in psychology",10,7,3,20
1945383,2024-08-08,Gold Medal,Canoe Sprint,New Zealand,Lisa CARRINGTON,1989-06-23,Female,0.0,0.0,"Politics - Massey University (Palmerston North, NZL). Studied for a postgraduate diploma in psychology",10,7,3,20
1945383,2024-08-09,Gold Medal,Canoe Sprint,New Zealand,Lisa CARRINGTON,1989-06-23,Female,0.0,0.0,"Politics - Massey University (Palmerston North, NZL). Studied for a postgraduate diploma in psychology",10,7,3,20
1945386,2024-08-05,Gold Medal,Canoe Slalom,New Zealand,Finn BUTCHER,1995-03-17,Male,0.0,0.0,Sport and Exercise at Massey University (NZL),10,7,3,20
1945392,2024-08-08,Gold Medal,Canoe Sprint,New Zealand,Olivia BRETT,2001-06-18,Female,0.0,0.0,"",10,7,3,20
1945588,2024-08-08,Silver Medal,Marathon Swimming,Australia,Moesha JOHNSON,1997-09-19,Female,0.0,0.0,"Graduated in 2019 with a degree in Biomedical Science from Southern Cross University (Gold Coast, QLD, AUS)",18,19,16,53
1945644,2024-08-02,Bronze Medal,Rowing,Australia,Annabelle McINTYRE,1996-09-12,Female,0.0,0.0,"Studying Mechanical Engineering, Curtin University (Perth, WA, AUS)",18,19,16,53
1945670,2024-08-02,Bronze Medal,Rowing,Australia,Jess MORRISON,1992-05-18,Female,0.0,0.0,"Graduated with a Bachelor's degree in Economics from the Australian National University (Canberra, ACT, AUS) and a Master's in Business Administration from Melbourne Business School (VIC, AUS)",18,19,16,53
1945982,2024-08-03,Silver Medal,Sailing,Australia,Grae MORRIS,2003-10-16,Male,0.0,0.0,"",18,19,16,53
1945990,2024-08-07,Gold Medal,Sailing,Australia,Matt WEARN,1995-09-30,Male,0.0,0.0,Woodvale Secondary College (AUS),18,19,16,53
1946064,2024-08-06,Gold Medal,Skateboarding,Australia,Arisa TREW,2010-05-12,Female,0.0,0.0,"",18,19,16,53
