athlete_id,medal_date,medal_type,discipline,country,name,birth_date,gender,height,weight,gold_medal,silver_medal,bronze_medal,total
1954051,8/8/2024,Bronze Medal,Canoe Sprint,Spain,Marcus COOPER,10/3/1994,Male,0,0,5,4,9,18
1954159,7/27/2024,Silver Medal,Diving,United States,Sarah BACON,9/20/1996,Female,0,0,40,44,42,126
1954168,7/27/2024,Silver Medal,Diving,United States,Kassidy COOK,5/9/1995,Female,0,0,40,44,42,126
1954557,8/1/2024,Silver Medal,Swimming,Greece,Apostolos CHRISTOU,11/1/1996,Male,0,0,1,1,6,8
1954683,8/10/2024,Gold Medal,Basketball,United States,Joel EMBIID,3/16/1994,Male,213,0,40,44,42,126
1954684,8/10/2024,Gold Medal,Basketball,United States,Jayson TATUM,3/3/1998,Male,203,0,40,44,42,126
1954687,8/10/2024,Gold Medal,Basketball,United States,Devin BOOKER,10/30/1996,Male,198,0,40,44,42,126
1954688,8/10/2024,Gold Medal,Basketball,United States,Bam ADEBAYO,7/18/1997,Male,206,0,40,44,42,126
1954698,8/10/2024,Gold Medal,Basketball,United States,Stephen CURRY,3/14/1988,Male,191,0,40,44,42,126
1954699,8/10/2024,Gold Medal,Basketball,United States,Anthony DAVIS,3/11/1993,Male,208,0,40,44,42,126
1954700,8/10/2024,Gold Medal,Basketball,United States,Kevin DURANT,9/29/1988,Male,205,0,40,44,42,126
1954701,8/10/2024,Gold Medal,Basketball,United States,Anthony EDWARDS,8/5/2001,Male,193,0,40,44,42,126
1954705,8/10/2024,Gold Medal,Basketball,United States,Tyrese HALIBURTON,2/29/2000,Male,196,0,40,44,42,126
1954709,8/10/2024,Gold Medal,Basketball,United States,Jrue HOLIDAY,6/12/1990,Male,193,0,40,44,42,126
1954714,8/10/2024,Gold Medal,Basketball,United States,LeBron JAMES,12/30/1984,Male,203,0,40,44,42,126
1954724,8/10/2024,Gold Medal,Basketball,United States,Derrick WHITE,7/2/1994,Male,196,0,40,44,42,126
1954729,8/11/2024,Gold Medal,Basketball,United States,Napheesa COLLIER,9/23/1996,Female,186,0,40,44,42,126
1954730,8/11/2024,Gold Medal,Basketball,United States,Kahleah COPPER,8/28/1994,Female,185,0,40,44,42,126
1954734,8/11/2024,Gold Medal,Basketball,United States,Chelsea GRAY,10/8/1992,Female,180,0,40,44,42,126
1954735,8/11/2024,Gold Medal,Basketball,United States,Brittney GRINER,10/18/1990,Female,203,0,40,44,42,126
1954736,8/5/2024,Bronze Medal,3x3 Basketball,United States,Dearica HAMBY,11/6/1993,Female,191,0,40,44,42,126
1954738,8/5/2024,Bronze Medal,3x3 Basketball,United States,Rhyne HOWARD,4/29/2000,Female,188,0,40,44,42,126
1954739,8/11/2024,Gold Medal,Basketball,United States,Sabrina IONESCU,12/6/1997,Female,180,0,40,44,42,126
1954742,8/11/2024,Gold Medal,Basketball,United States,Jewell LOYD,10/5/1993,Female,178,0,40,44,42,126
1954748,8/11/2024,Gold Medal,Basketball,United States,Kelsey PLUM,8/24/1994,Female,173,0,40,44,42,126
1954752,8/11/2024,Gold Medal,Basketball,United States,Breanna STEWART,8/27/1994,Female,191,0,40,44,42,126
1954753,8/11/2024,Gold Medal,Basketball,United States,Diana TAURASI,6/11/1982,Female,182,0,40,44,42,126
1954754,8/11/2024,Gold Medal,Basketball,United States,Alyssa THOMAS,4/12/1992,Female,188,0,40,44,42,126
1954757,8/11/2024,Gold Medal,Basketball,United States,A'ja WILSON,8/8/1996,Female,193,0,40,44,42,126
1954758,8/11/2024,Gold Medal,Basketball,United States,Jackie YOUNG,9/16/1997,Female,183,0,40,44,42,126
1954768,8/5/2024,Bronze Medal,3x3 Basketball,United States,Cierra BURDICK,9/30/1993,Female,190,0,40,44,42,126
1954785,8/5/2024,Bronze Medal,3x3 Basketball,United States,Hailey van LITH,9/9/2001,Female,175,0,40,44,42,126
1954809,8/7/2024,Bronze Medal,Artistic Swimming,Spain,Txell FERRE GASET,11/10/2006,Female,0,0,5,4,9,18
1954811,8/7/2024,Bronze Medal,Artistic Swimming,Spain,Marina GARCIA POLO,12/5/2004,Female,0,0,5,4,9,18
1954813,8/7/2024,Bronze Medal,Artistic Swimming,Spain,Lilou LLUIS VALETTE,7/28/2006,Female,0,0,5,4,9,18
1954814,8/7/2024,Bronze Medal,Artistic Swimming,Spain,Meritxell MAS PUJADAS,12/25/1994,Female,0,0,5,4,9,18
1954815,8/7/2024,Bronze Medal,Artistic Swimming,Spain,Alisa OZHOGINA OZHOGIN,10/31/2000,Female,0,0,5,4,9,18
1954816,8/7/2024,Bronze Medal,Artistic Swimming,Spain,Paula RAMIREZ IBANEZ,4/23/1996,Female,0,0,5,4,9,18
1954817,8/7/2024,Bronze Medal,Artistic Swimming,Spain,Sara SALDANA LOPEZ,7/25/2000,Female,0,0,5,4,9,18
1954818,8/7/2024,Bronze Medal,Artistic Swimming,Spain,Iris TIO CASAS,11/2/2002,Female,0,0,5,4,9,18
1954819,8/7/2024,Bronze Medal,Artistic Swimming,Spain,Blanca TOLEDANO LAUT,11/3/2000,Female,0,0,5,4,9,18
1954874,8/10/2024,Gold Medal,Water Polo,Spain,Paula CAMUS,2/12/2002,Female,180,0,5,4,9,18
1954875,8/10/2024,Gold Medal,Water Polo,Spain,Paula CRESPI BARRIGA,4/7/1998,Female,175,0,5,4,9,18
1954877,8/10/2024,Gold Medal,Water Polo,Spain,Anni ESPAR LLAQUET,1/8/1993,Female,180,0,5,4,9,18
1954878,8/10/2024,Gold Medal,Water Polo,Spain,Laura ESTER RAMOS,1/22/1990,Female,172,0,5,4,9,18
1954880,8/10/2024,Gold Medal,Water Polo,Spain,Judith FORCA ARIZA,6/7/1996,Female,173,0,5,4,9,18
1954881,8/10/2024,Gold Medal,Water Polo,Spain,Maica GARCIA GODOY,10/17/1990,Female,188,0,5,4,9,18
1954886,8/10/2024,Gold Medal,Water Polo,Spain,Paula LEITON ARRONES,4/27/2000,Female,189,0,5,4,9,18
1954893,8/10/2024,Gold Medal,Water Polo,Spain,Bea ORTIZ,6/21/1995,Female,176,0,5,4,9,18
1954894,8/10/2024,Gold Medal,Water Polo,Spain,Pili PENA,4/4/1986,Female,175,0,5,4,9,18
1954895,8/10/2024,Gold Medal,Water Polo,Spain,Nona PEREZ VIVAS,4/10/2003,Female,169,0,5,4,9,18
1954897,8/10/2024,Gold Medal,Water Polo,Spain,Isabel PIRALKOVA COELLO,6/23/2005,Female,173,0,5,4,9,18
1954900,8/10/2024,Gold Medal,Water Polo,Spain,Elena RUIZ BARRIL,10/29/2004,Female,171,0,5,4,9,18
1954903,8/10/2024,Gold Medal,Water Polo,Spain,Martina TERRE,8/28/2002,Female,175,0,5,4,9,18
1955070,7/28/2024,Silver Medal,Cycling Mountain Bike,United States,Haley BATTEN,9/19/1998,Female,0,0,40,44,42,126
1955071,7/31/2024,Silver Medal,Cycling BMX Freestyle,United States,Perris BENEGAS,7/22/1995,Female,0,0,40,44,42,126
1955077,8/7/2024,Gold Medal,Cycling Track,United States,Olivia CUMMINS,8/6/2003,Female,0,0,40,44,42,126
1955079,7/27/2024,Bronze Medal,Cycling Road,United States,Chloe DYGERT,1/1/1997,Female,0,0,40,44,42,126
1955079,8/7/2024,Gold Medal,Cycling Track,United States,Chloe DYGERT,1/1/1997,Female,0,0,40,44,42,126
1955080,8/7/2024,Gold Medal,Cycling Track,United States,Emily EHRLICH,12/25/1993,Female,0,0,40,44,42,126
1955081,8/4/2024,Gold Medal,Cycling Road,United States,Kristen FAULKNER,12/18/1992,Female,0,0,40,44,42,126
1955081,8/7/2024,Gold Medal,Cycling Track,United States,Kristen FAULKNER,12/18/1992,Female,0,0,40,44,42,126
1955106,8/11/2024,Gold Medal,Cycling Track,United States,Jennifer VALENTE,12/24/1994,Female,0,0,40,44,42,126
1955106,8/7/2024,Gold Medal,Cycling Track,United States,Jennifer VALENTE,12/24/1994,Female,0,0,40,44,42,126
1955108,8/7/2024,Gold Medal,Cycling Track,United States,Lily WILLIAMS,6/24/1994,Female,0,0,40,44,42,126
1955126,8/10/2024,Silver Medal,Canoe Sprint,United States,Nevin HARRISON,6/2/2002,Female,0,0,40,44,42,126
1955132,7/31/2024,Bronze Medal,Canoe Slalom,United States,Evy LEIBFARTH,1/26/2004,Female,0,0,40,44,42,126
1955300,8/9/2024,Bronze Medal,Wrestling,United States,Aaron Marquel BROOKS,6/15/2000,Male,0,0,40,44,42,126
1955304,8/6/2024,Gold Medal,Wrestling,United States,Amit ELOR,1/1/2004,Female,0,0,40,44,42,126
1955344,8/11/2024,Silver Medal,Wrestling,United States,Kennedy Alexis BLADES,9/4/2003,Female,0,0,40,44,42,126
1955345,8/10/2024,Bronze Medal,Wrestling,United States,Kyle Douglas DAKE,2/25/1991,Male,0,0,40,44,42,126
1955373,8/7/2024,Gold Medal,Wrestling,United States,Sarah Ann HILDEBRANDT,9/23/1993,Female,0,0,40,44,42,126
1955415,8/9/2024,Silver Medal,Wrestling,United States,Spencer Richard LEE,10/14/1998,Male,0,0,40,44,42,126
1955426,8/9/2024,Bronze Medal,Wrestling,United States,Helen Louise MAROULIS,9/19/1991,Female,0,0,40,44,42,126
1955526,7/29/2024,Gold Medal,Judo,Canada,Christa DEGUCHI,10/29/1995,Female,0,0,9,7,11,27
1955590,8/10/2024,Bronze Medal,Breaking,United States,VICTOR,5/1/1994,Male,0,0,40,44,42,126
1955595,8/4/2024,Silver Medal,Archery,United States,Brady ELLISON,10/27/1988,Male,0,0,40,44,42,126
1955595,8/2/2024,Bronze Medal,Archery,United States,Brady ELLISON,10/27/1988,Male,0,0,40,44,42,126
1955601,8/2/2024,Bronze Medal,Archery,United States,Casey KAUFHOLD,3/6/2004,Female,0,0,40,44,42,126
1955645,8/6/2024,Bronze Medal,Boxing,United States,Omari JONES,11/7/2002,Male,180,0,40,44,42,126
1955669,8/7/2024,Bronze Medal,Skateboarding,Brazil,Augusto AKIO,12/12/2000,Male,0,0,3,7,10,20
1955689,7/28/2024,Bronze Medal,Skateboarding,Brazil,Rayssa LEAL,1/4/2008,Female,0,0,3,7,10,20
1955778,8/5/2024,Bronze Medal,Surfing,Brazil,Gabriel MEDINA,12/22/1993,Male,0,0,3,7,10,20
1955783,8/5/2024,Silver Medal,Surfing,Brazil,Tatiana WESTON-WEBB,5/9/1996,Female,0,0,3,7,10,20
1955815,8/8/2024,Bronze Medal,Taekwondo,Brazil,Edival PONTES,10/11/1997,Male,0,0,3,7,10,20
1956347,7/30/2024,Gold Medal,Shooting,Serbia,Zorana ARUNOVIC,11/22/1986,Female,0,0,3,1,1,5
1956356,7/30/2024,Gold Medal,Shooting,Serbia,Damir MIKEC,3/31/1984,Male,0,0,3,1,1,5
1956372,8/9/2024,Silver Medal,Taekwondo,Serbia,Aleksandra PERISIC,7/2/2002,Female,0,0,3,1,1,5
1956398,8/4/2024,Gold Medal,Tennis,Serbia,Novak DJOKOVIC,5/22/1987,Male,186,0,3,1,1,5
1956426,8/11/2024,Gold Medal,Water Polo,Serbia,Milos CUK,12/21/1990,Male,191,0,3,1,1,5
1956427,8/11/2024,Gold Medal,Water Polo,Serbia,Nikola DEDOVIC,1/25/1992,Male,189,0,3,1,1,5
1956432,8/11/2024,Gold Medal,Water Polo,Serbia,Radomir DRASOVIC,7/22/1997,Male,193,0,3,1,1,5
1956434,8/11/2024,Gold Medal,Water Polo,Serbia,Radoslav FILIPOVIC,8/19/1997,Male,196,0,3,1,1,5
1956438,8/11/2024,Gold Medal,Water Polo,Serbia,Petar JAKSIC,7/20/2001,Male,193,0,3,1,1,5
1956440,8/11/2024,Gold Medal,Water Polo,Serbia,Nikola JAKSIC,1/17/1997,Male,197,0,3,1,1,5
1956444,8/11/2024,Gold Medal,Water Polo,Serbia,Dusan MANDIC,6/16/1994,Male,202,0,3,1,1,5
1956448,8/11/2024,Gold Medal,Water Polo,Serbia,Vladimir MISOVIC,9/15/2001,Male,192,0,3,1,1,5
1956456,8/11/2024,Gold Medal,Water Polo,Serbia,Sava RANDELOVIC,7/17/1993,Male,193,0,3,1,1,5
1956457,8/11/2024,Gold Medal,Water Polo,Serbia,Viktor RASOVIC,8/13/1993,Male,190,0,3,1,1,5
1956459,8/11/2024,Gold Medal,Water Polo,Serbia,Strahinja RASOVIC,3/9/1992,Male,189,0,3,1,1,5
1956465,8/11/2024,Gold Medal,Water Polo,Serbia,Nemanja UBOVIC,2/24/1991,Male,194,0,3,1,1,5
1956466,8/11/2024,Gold Medal,Water Polo,Serbia,Nemanja VICO,11/19/1994,Male,191,0,3,1,1,5
1956469,7/28/2024,Silver Medal,Swimming,Great Britain,Adam PEATY,12/28/1994,Male,0,0,14,22,29,65
1956840,8/10/2024,Bronze Medal,Athletics,Great Britain,Georgia BELL,10/17/1993,Female,165,0,14,22,29,65
1956843,8/9/2024,Silver Medal,Athletics,Great Britain,Desiree HENRY,8/26/1995,Female,175,0,14,22,29,65
1956844,8/3/2024,Bronze Medal,Athletics,Great Britain,Ben JEFFERIES,9/10/1999,Male,193,0,14,22,29,65
1956846,8/3/2024,Bronze Medal,Athletics,Great Britain,Hannah KELLY,12/20/2000,Female,168,0,14,22,29,65
1956846,8/10/2024,Bronze Medal,Athletics,Great Britain,Hannah KELLY,12/20/2000,Female,168,0,14,22,29,65
1956853,8/3/2024,Bronze Medal,Athletics,Great Britain,Samuel REARDON,10/30/2003,Male,0,0,14,22,29,65
1956853,8/10/2024,Bronze Medal,Athletics,Great Britain,Samuel REARDON,10/30/2003,Male,0,0,14,22,29,65
1957081,8/7/2024,Silver Medal,Cycling Track,Great Britain,Ethan HAYTER,9/18/1998,Male,0,0,14,22,29,65
1957082,8/5/2024,Gold Medal,Cycling Track,Great Britain,Katy MARCHANT,1/30/1993,Female,0,0,14,22,29,65
1957083,8/7/2024,Bronze Medal,Cycling Track,Great Britain,Jessica ROBERTS,4/11/1999,Female,0,0,14,22,29,65
1958461,8/5/2024,Silver Medal,3x3 Basketball,Spain,Gracia ALONSO,8/11/1992,Female,180,0,5,4,9,18
1958475,8/5/2024,Silver Medal,3x3 Basketball,Spain,Juana CAMILION,3/22/1999,Female,180,0,5,4,9,18
1958504,8/5/2024,Silver Medal,3x3 Basketball,Spain,Vega GIMENO,1/8/1991,Female,186,0,5,4,9,18
1958573,8/5/2024,Silver Medal,3x3 Basketball,Spain,Sandra YGUERAVIDE,12/28/1984,Female,172,0,5,4,9,18
1958652,8/7/2024,Silver Medal,Wrestling,Kazakhstan,Demeu ZHADRAYEV,11/2/1989,Male,0,0,1,3,3,7
1958888,8/10/2024,Gold Medal,Breaking,Canada,PHIL WIZARD,1/25/1997,Male,0,0,9,7,11,27
1958899,7/31/2024,Gold Medal,Shooting,Guatemala,Adriana RUANO OLIVA,6/26/1995,Female,0,0,1,0,1,2
1958970,7/30/2024,Bronze Medal,Shooting,Guatemala,Jean Pierre BROL CARDENAS,12/18/1982,Male,0,0,1,0,1,2
1959132,7/29/2024,Bronze Medal,Diving,Canada,Nathan ZSOMBOR-MURRAY,4/28/2003,Male,0,0,9,7,11,27
1959146,7/29/2024,Bronze Medal,Diving,Canada,Rylan WIENS,1/2/2002,Male,0,0,9,7,11,27
1959270,8/2/2024,Gold Medal,Sailing,Spain,Diego BOTIN le CHEVER,12/25/1993,Male,0,0,5,4,9,18
1959294,8/2/2024,Gold Medal,Sailing,Spain,Florian TRITTEL PAUL,5/23/1994,Male,0,0,5,4,9,18
1959781,7/29/2024,Bronze Medal,Artistic Gymnastics,United States,Asher HONG,3/23/2004,Male,0,0,40,44,42,126
1959811,7/29/2024,Bronze Medal,Artistic Gymnastics,United States,Frederick RICHARD,4/23/2004,Male,0,0,40,44,42,126
1959814,7/30/2024,Gold Medal,Artistic Gymnastics,United States,Hezly RIVERA,6/4/2008,Female,0,0,40,44,42,126
1959819,8/3/2024,Bronze Medal,Artistic Gymnastics,United States,Jade CAREY,5/27/2000,Female,0,0,40,44,42,126
1959819,7/30/2024,Gold Medal,Artistic Gymnastics,United States,Jade CAREY,5/27/2000,Female,0,0,40,44,42,126
1959823,7/29/2024,Bronze Medal,Artistic Gymnastics,United States,Brody MALONE,1/7/2000,Male,0,0,40,44,42,126
1959825,7/30/2024,Gold Medal,Artistic Gymnastics,United States,Jordan CHILES,4/15/2001,Female,0,0,40,44,42,126
1959855,7/29/2024,Bronze Medal,Artistic Gymnastics,United States,Paul JUDA,7/7/2001,Male,0,0,40,44,42,126
1959861,8/1/2024,Gold Medal,Artistic Gymnastics,United States,Simone BILES,3/14/1997,Female,0,0,40,44,42,126
1959861,8/3/2024,Gold Medal,Artistic Gymnastics,United States,Simone BILES,3/14/1997,Female,0,0,40,44,42,126
1959861,8/5/2024,Silver Medal,Artistic Gymnastics,United States,Simone BILES,3/14/1997,Female,0,0,40,44,42,126
1959861,7/30/2024,Gold Medal,Artistic Gymnastics,United States,Simone BILES,3/14/1997,Female,0,0,40,44,42,126
1959865,8/3/2024,Bronze Medal,Artistic Gymnastics,United States,Stephen NEDOROSCIK,10/28/1998,Male,0,0,40,44,42,126
1959865,7/29/2024,Bronze Medal,Artistic Gymnastics,United States,Stephen NEDOROSCIK,10/28/1998,Male,0,0,40,44,42,126
1959866,8/1/2024,Bronze Medal,Artistic Gymnastics,United States,Sunisa LEE,3/9/2003,Female,0,0,40,44,42,126
1959866,8/4/2024,Bronze Medal,Artistic Gymnastics,United States,Sunisa LEE,3/9/2003,Female,0,0,40,44,42,126
1959866,7/30/2024,Gold Medal,Artistic Gymnastics,United States,Sunisa LEE,3/9/2003,Female,0,0,40,44,42,126
1960111,8/3/2024,Silver Medal,Athletics,United States,Vernon NORWOOD,4/10/1992,Male,187,0,40,44,42,126
1960111,8/10/2024,Gold Medal,Athletics,United States,Vernon NORWOOD,4/10/1992,Male,187,0,40,44,42,126
1960115,8/9/2024,Gold Medal,Athletics,United States,Aleia HOBBS,2/24/1996,Female,170,0,40,44,42,126
1960169,8/10/2024,Gold Medal,Athletics,United States,Masai RUSSELL,6/17/2000,Female,162,0,40,44,42,126
1960173,8/4/2024,Gold Medal,Athletics,United States,Noah LYLES,7/18/1997,Male,177,0,40,44,42,126
1960173,8/8/2024,Bronze Medal,Athletics,United States,Noah LYLES,7/18/1997,Male,177,0,40,44,42,126
1960177,8/7/2024,Gold Medal,Athletics,United States,Quincy HALL,7/31/1998,Male,187,0,40,44,42,126
1960177,8/10/2024,Gold Medal,Athletics,United States,Quincy HALL,7/31/1998,Male,187,0,40,44,42,126
1960178,8/5/2024,Silver Medal,Athletics,United States,Sam KENDRICKS,9/7/1992,Male,185,0,40,44,42,126
1960179,8/3/2024,Silver Medal,Athletics,United States,Shamier LITTLE,3/20/1995,Female,175,0,40,44,42,126
1960179,8/10/2024,Gold Medal,Athletics,United States,Shamier LITTLE,3/20/1995,Female,175,0,40,44,42,126
1960181,8/3/2024,Silver Medal,Athletics,United States,Sha'carri RICHARDSON,3/25/2000,Female,157,0,40,44,42,126
1960181,8/9/2024,Gold Medal,Athletics,United States,Sha'carri RICHARDSON,3/25/2000,Female,157,0,40,44,42,126
1960228,8/8/2024,Silver Medal,Wrestling,Ecuador,Lucia Yamileth YEPEZ GUZMAN,2/18/2001,Female,0,0,1,2,2,5
1960581,8/8/2024,Silver Medal,Athletics,United States,Anna COCKRELL,8/28/1997,Female,180,0,40,44,42,126
1960588,8/6/2024,Bronze Medal,Athletics,United States,Brittany BROWN,4/18/1995,Female,162,0,40,44,42,126
1960590,8/3/2024,Silver Medal,Athletics,United States,Bryce DEADMON,3/26/1997,Male,190,0,40,44,42,126
1960590,8/10/2024,Gold Medal,Athletics,United States,Bryce DEADMON,3/26/1997,Male,190,0,40,44,42,126
1960604,8/10/2024,Gold Medal,Athletics,United States,Christopher BAILEY,5/29/2000,Male,175,0,40,44,42,126
1960650,8/3/2024,Silver Medal,Athletics,United States,Kaylyn BROWN,12/31/2004,Female,167,0,40,44,42,126
1960650,8/10/2024,Gold Medal,Athletics,United States,Kaylyn BROWN,12/31/2004,Female,167,0,40,44,42,126
1960659,8/8/2024,Silver Medal,Athletics,United States,Kenneth BEDNAREK,10/14/1998,Male,187,0,40,44,42,126
1960684,8/9/2024,Gold Medal,Athletics,United States,Rai BENJAMIN,7/27/1997,Male,190,0,40,44,42,126
1960684,8/10/2024,Gold Medal,Athletics,United States,Rai BENJAMIN,7/27/1997,Male,190,0,40,44,42,126
1960688,8/3/2024,Gold Medal,Athletics,United States,Ryan CROUSER,12/18/1992,Male,200,0,40,44,42,126
1960709,8/9/2024,Gold Medal,Athletics,United States,Tamari DAVIS,2/15/2003,Female,170,0,40,44,42,126
1960711,8/8/2024,Gold Medal,Athletics,United States,Tara DAVIS-WOODHALL,5/20/1999,Female,160,0,40,44,42,126
1960721,8/5/2024,Gold Medal,Athletics,United States,Valarie ALLMAN,2/23/1995,Female,185,0,40,44,42,126
1960762,7/30/2024,Silver Medal,Rugby Sevens,Canada,Olivia APPS,12/1/1998,Female,166,70,9,7,11,27
1960765,7/30/2024,Silver Medal,Rugby Sevens,Canada,Fancy BERMUDEZ,5/27/2002,Female,160,70,9,7,11,27
1960778,7/30/2024,Silver Medal,Rugby Sevens,Canada,Alysha CORRIGAN,1/25/1997,Female,167,70,9,7,11,27
1960779,7/30/2024,Silver Medal,Rugby Sevens,Canada,Caroline CROSSLEY,4/19/1998,Female,181,81,9,7,11,27
1960781,7/30/2024,Silver Medal,Rugby Sevens,Canada,Chloe DANIELS,4/27/2003,Female,174,68,9,7,11,27
1960797,7/30/2024,Silver Medal,Rugby Sevens,Canada,Asia HOGAN-ROCHESTER,4/20/1999,Female,163,64,9,7,11,27
1960803,7/30/2024,Silver Medal,Rugby Sevens,Canada,Piper LOGAN,7/13/2001,Female,167,60,9,7,11,27
1960812,7/30/2024,Silver Medal,Rugby Sevens,Canada,Carissa NORSTEN,11/7/2003,Female,173,70,9,7,11,27
1960817,7/30/2024,Silver Medal,Rugby Sevens,Canada,Taylor PERRY,7/23/2000,Female,168,68,9,7,11,27
1960822,7/30/2024,Silver Medal,Rugby Sevens,Canada,Krissy SCURFIELD,6/15/2003,Female,168,70,9,7,11,27
1960826,7/30/2024,Silver Medal,Rugby Sevens,Canada,Florence SYMONDS,5/20/2002,Female,178,75,9,7,11,27
1960832,7/30/2024,Silver Medal,Rugby Sevens,Canada,Shalaya VALENZUELA,6/12/1999,Female,170,72,9,7,11,27
1960834,7/30/2024,Silver Medal,Rugby Sevens,Canada,Keyara WARDLEY,1/27/2000,Female,170,68,9,7,11,27
1960837,7/30/2024,Silver Medal,Rugby Sevens,Canada,Charity WILLIAMS,10/20/1996,Female,164,68,9,7,11,27
1960899,8/6/2024,Silver Medal,Athletics,United States,Annette Nneka ECHIKUNWOKE,7/29/1996,Female,182,0,40,44,42,126
1960909,8/10/2024,Gold Medal,Athletics,United States,Alexis HOLMES,1/28/2000,Female,177,0,40,44,42,126
1960933,8/6/2024,Gold Medal,Athletics,United States,Cole HOCKER,6/6/2001,Male,177,0,40,44,42,126
1960958,8/4/2024,Bronze Medal,Athletics,United States,Fred KERLEY,5/7/1995,Male,190,0,40,44,42,126
1960959,8/2/2024,Bronze Medal,Athletics,United States,Grant FISHER,4/22/1997,Male,177,0,40,44,42,126
1960959,8/10/2024,Bronze Medal,Athletics,United States,Grant FISHER,4/22/1997,Male,177,0,40,44,42,126
1960961,8/8/2024,Gold Medal,Athletics,United States,Grant HOLLOWAY,11/19/1997,Male,187,0,40,44,42,126
1960984,8/10/2024,Gold Medal,Athletics,United States,Kendall ELLIS,3/8/1996,Female,172,0,40,44,42,126
1961011,8/3/2024,Bronze Medal,Athletics,United States,Melissa JEFFERSON,2/21/2001,Female,162,0,40,44,42,126
1961011,8/9/2024,Gold Medal,Athletics,United States,Melissa JEFFERSON,2/21/2001,Female,162,0,40,44,42,126
1961016,8/10/2024,Gold Medal,Athletics,United States,Quanera HAYES,3/7/1992,Female,172,0,40,44,42,126
1961080,7/29/2024,Bronze Medal,Canoe Slalom,Slovakia,Matej BENUS,11/2/1987,Male,0,0,0,0,1,1
1961218,8/5/2024,Bronze Medal,Athletics,Greece,Emmanouil KARALIS,10/20/1999,Male,184,0,1,1,6,8
1961246,8/6/2024,Gold Medal,Athletics,Greece,Miltiadis TENTOGLOU,3/18/1998,Male,185,0,1,1,6,8
1961314,8/4/2024,Bronze Medal,Artistic Gymnastics,Greece,Eleftherios PETROUNIAS,11/30/1990,Male,0,0,1,1,6,8
1961318,7/31/2024,Bronze Medal,Judo,Greece,Theodoros TSELIDIS,8/5/1996,Male,0,0,1,1,6,8
1961406,8/4/2024,Bronze Medal,Golf,Japan,MATSUYAMA Hideki,2/25/1992,Male,180,0,20,12,13,45
1961747,8/5/2024,Bronze Medal,Shooting,China,LYU Jianlin,7/26/1996,Male,0,0,40,27,24,91
1962589,7/29/2024,Gold Medal,Swimming,South Africa,Tatjana SMITH,7/9/1997,Female,0,0,1,3,2,6
1962589,8/1/2024,Silver Medal,Swimming,South Africa,Tatjana SMITH,7/9/1997,Female,0,0,1,3,2,6
1963077,8/10/2024,Silver Medal,Athletics,Kenya,Ronald KWEMOI,9/19/1995,Male,176,0,4,2,5,11
1963245,7/29/2024,Gold Medal,Fencing,Hong Kong China,CHEUNG Ka Long,6/10/1997,Male,0,0,2,0,2,4
1963262,7/27/2024,Gold Medal,Fencing,Hong Kong China,KONG Man Wai Vivian,2/8/1994,Female,0,0,2,0,2,4
1963520,8/10/2024,Bronze Medal,Athletics,Algeria,Djamel SEDJATI,5/3/1999,Male,177,0,2,0,1,3
1963635,7/28/2024,Silver Medal,Swimming,Japan,MATSUSHITA Tomoyuki,8/1/2005,Male,0,0,20,12,13,45
1963800,8/9/2024,Bronze Medal,Wrestling,Greece,Dauren KURUGLIEV,7/12/1992,Male,0,0,1,1,6,8
1964058,8/9/2024,Gold Medal,Beach Volleyball,Brazil,Ana Patricia SILVA RAMOS,9/29/1997,Female,194,0,3,7,10,20
1964063,8/10/2024,Bronze Medal,Volleyball,Brazil,CAROL,4/8/1991,Female,183,0,3,7,10,20
1964065,8/10/2024,Bronze Medal,Volleyball,Brazil,ANA CRISTINA,4/7/2004,Female,192,0,3,7,10,20
1964076,8/10/2024,Bronze Medal,Volleyball,Brazil,DIANA,2/22/1999,Female,194,0,3,7,10,20
1964088,8/9/2024,Gold Medal,Beach Volleyball,Brazil,Eduarda SANTOS LISBOA,8/1/1998,Female,181,0,3,7,10,20
1964094,8/10/2024,Bronze Medal,Volleyball,Brazil,GABI,5/19/1994,Female,180,0,3,7,10,20
1964106,8/10/2024,Bronze Medal,Volleyball,Brazil,BERGMANN,2/21/2001,Female,191,0,3,7,10,20
1964136,8/10/2024,Bronze Medal,Volleyball,Brazil,LORENNE,1/8/1996,Female,187,0,3,7,10,20
1964140,8/10/2024,Bronze Medal,Volleyball,Brazil,MACRIS,3/3/1989,Female,178,0,3,7,10,20
1964151,8/10/2024,Bronze Medal,Volleyball,Brazil,NATINHA,4/10/1997,Female,162,0,3,7,10,20
1964152,8/10/2024,Bronze Medal,Volleyball,Brazil,NYEME,10/11/1998,Female,175,0,3,7,10,20
1964167,8/10/2024,Bronze Medal,Volleyball,Brazil,ROSAMARIA,4/9/1994,Female,185,0,3,7,10,20
1964169,8/10/2024,Bronze Medal,Volleyball,Brazil,ROBERTA,4/28/1990,Female,185,0,3,7,10,20
1964180,8/10/2024,Bronze Medal,Volleyball,Brazil,THAISA,5/15/1987,Female,196,0,3,7,10,20
1964183,8/10/2024,Bronze Medal,Volleyball,Brazil,TAINARA,3/9/2000,Female,190,0,3,7,10,20
1964547,8/10/2024,Gold Medal,Canoe Sprint,Canada,Katie VINCENT,3/12/1996,Female,0,0,9,7,11,27
